bookid,flight,departuredate,month,day,year,destination,origin,noshow,daystodep,mileageplus,assignedseat,numberinparty,eticketed,bookingcountry,upline,downline,modifycount,bookingclass,dow,rand
070517QFH3514488,360,17-May-07,5,17,2007,IAD,ORD,0,34,M,Y,1,1,US,0,0,3,L,4,.86693799
070517QIC3514722,360,17-May-07,5,17,2007,IAD,ORD,0,5,M,Y,1,1,US,1,0,0,Q,4,.48896348
070517QJQ3515568,360,17-May-07,5,17,2007,IAD,ORD,0,8,B,Y,1,1,US,1,0,1,V,4,.69865537
070517QLJ3516294,360,17-May-07,5,17,2007,IAD,ORD,0,95,A,Y,1,1,US,1,0,0,L,4,.56233442
070517QOJ35110110,360,17-May-07,5,17,2007,IAD,ORD,1,30,,Y,1,1,US,1,0,0,F,4,.98601335
070517QUI3511377,360,17-May-07,5,17,2007,IAD,ORD,0,41,M,Y,1,1,US,0,0,0,L,4,.073695511
070517QUU3515493,360,17-May-07,5,17,2007,IAD,ORD,1,29,M,Y,2,1,US,0,0,0,L,4,.82470053
070517QYL3516327,360,17-May-07,5,17,2007,IAD,ORD,0,10,B,Y,1,1,US,1,0,2,Q,4,.68862289
070517RAP35110659,360,17-May-07,5,17,2007,IAD,ORD,0,30,,Y,1,1,US,1,0,1,F,4,.28313401
070517RBB351201,360,17-May-07,5,17,2007,IAD,ORD,0,74,M,Y,2,1,US,1,0,1,S,4,.22723134
070517RBH3517548,360,17-May-07,5,17,2007,IAD,ORD,0,22,B,Y,1,1,US,1,0,0,S,4,.49263051
070517RDI3515862,360,17-May-07,5,17,2007,IAD,ORD,0,27,M,N,1,1,US,0,0,1,T,4,.67692322
070517RGP351876,360,17-May-07,5,17,2007,IAD,ORD,1,202,,Y,1,0,US,1,1,2,Q,4,.9544332
070517RHW351249,360,17-May-07,5,17,2007,IAD,ORD,0,16,M,N,1,1,US,0,1,2,Q,4,.56568265
070517RLI3518643,360,17-May-07,5,17,2007,IAD,ORD,0,30,M,Y,2,1,US,0,0,1,L,4,.89923829
070517RYS3513459,360,17-May-07,5,17,2007,IAD,ORD,1,7,M,N,1,1,US,0,1,0,T,4,.48252082
070517SFD351183,360,17-May-07,5,17,2007,IAD,ORD,0,28,M,Y,2,1,US,0,0,2,L,4,.5112251
070517SQM35111907,360,17-May-07,5,17,2007,IAD,ORD,0,58,,Y,2,1,US,0,0,0,L,4,.58406007
070517SVB35110734,360,17-May-07,5,17,2007,IAD,ORD,0,54,,Y,2,1,US,0,0,1,L,4,.34123257
070517SYD3516438,360,17-May-07,5,17,2007,IAD,ORD,0,27,,N,1,1,US,0,0,0,T,4,.41531801
070517TBU35111124,360,17-May-07,5,17,2007,IAD,ORD,0,14,,N,1,1,US,1,0,0,Q,4,.68548191
070517TBY3512640,360,17-May-07,5,17,2007,IAD,ORD,0,15,A,Y,1,1,US,1,0,0,Q,4,.74323452
070517THI3511470,360,17-May-07,5,17,2007,IAD,ORD,0,63,,Y,1,1,DE,1,1,5,V,4,.11911212
070517TVH3517368,360,17-May-07,5,17,2007,IAD,ORD,0,16,M,N,1,1,US,0,1,2,Q,4,.2354857
070517UEH35112648,360,17-May-07,5,17,2007,IAD,ORD,0,52,,Y,2,1,US,0,0,0,L,4,.4479875
070517UJS3511434,360,17-May-07,5,17,2007,IAD,ORD,0,65,M,Y,1,1,US,0,0,1,L,4,.6085785
070517UXT35111238,360,17-May-07,5,17,2007,IAD,ORD,0,30,,N,1,1,US,0,0,0,L,4,.82635343
070517VCJ35111802,360,17-May-07,5,17,2007,IAD,ORD,0,22,,Y,1,1,US,1,0,0,V,4,.74388587
070517VCS3517296,360,17-May-07,5,17,2007,IAD,ORD,0,52,,Y,1,1,US,0,0,0,L,4,.43458262
070517VEG35110854,360,17-May-07,5,17,2007,IAD,ORD,1,10,M,N,1,1,US,0,1,2,Y,4,.51568002
070517VJY35110017,360,17-May-07,5,17,2007,IAD,ORD,0,52,,Y,2,1,US,0,0,0,L,4,.27334702
070517VXU3518319,360,17-May-07,5,17,2007,IAD,ORD,0,139,A,Y,2,1,US,0,1,2,W,4,.48891032
070517WKI35111289,360,17-May-07,5,17,2007,IAD,ORD,0,26,,Y,1,1,US,0,0,1,T,4,.76083398
070517WUM3515757,360,17-May-07,5,17,2007,IAD,ORD,0,26,M,Y,1,1,BR,0,0,1,F,4,.58615774
070517XAQ3511122,360,17-May-07,5,17,2007,IAD,ORD,1,84,,N,2,1,US,0,1,0,Y,4,.23271628
070517XJO35110884,360,17-May-07,5,17,2007,IAD,ORD,0,28,,Y,1,1,US,0,0,0,Y,4,.69526589
070517XLQ35110470,360,17-May-07,5,17,2007,IAD,ORD,0,41,M,Y,2,1,US,0,0,1,L,4,.044625282
070517XNK3515640,360,17-May-07,5,17,2007,IAD,ORD,0,41,M,Y,2,1,US,0,0,1,L,4,.840765
070517XWY351387,360,17-May-07,5,17,2007,IAD,ORD,0,55,,Y,2,1,US,0,0,1,L,4,.079408623
070517XXJ3518814,360,17-May-07,5,17,2007,IAD,ORD,0,27,,Y,1,1,US,0,0,1,T,4,.26020744
070517XXL3518388,360,17-May-07,5,17,2007,IAD,ORD,0,17,,Y,1,1,US,0,1,1,L,4,.44418845
070517YIU3518586,360,17-May-07,5,17,2007,IAD,ORD,0,76,O,Y,1,1,US,0,0,0,Y,4,.77363092
070517YJU351513,360,17-May-07,5,17,2007,IAD,ORD,0,7,J,Y,1,1,US,0,0,0,H,4,.36863455
070517YKI3518682,360,17-May-07,5,17,2007,IAD,ORD,0,30,M,Y,1,1,US,1,0,0,L,4,.89274377
070517YLE3516018,360,17-May-07,5,17,2007,IAD,ORD,0,54,M,Y,1,1,US,0,1,3,XY,4,.46290067
070517YPN3511473,360,17-May-07,5,17,2007,IAD,ORD,0,19,,N,1,1,US,1,0,0,L,4,.10670408
070517YZB35112789,360,17-May-07,5,17,2007,IAD,ORD,1,29,,Y,2,1,US,0,0,0,L,4,.019760281
070517ZCO3518889,360,17-May-07,5,17,2007,IAD,ORD,0,26,A,Y,1,1,US,0,0,1,T,4,.79414958
070517ZFL3511275,360,17-May-07,5,17,2007,IAD,ORD,0,27,,N,1,1,US,0,0,0,T,4,.39191261
070517ZKY3516588,360,17-May-07,5,17,2007,IAD,ORD,0,41,,Y,1,1,US,0,0,1,L,4,.95025563
070517ZMV3512544,360,17-May-07,5,17,2007,IAD,ORD,0,52,,Y,3,1,US,0,0,0,L,4,.77310282
070517ZOF3514545,360,17-May-07,5,17,2007,IAD,ORD,0,27,B,Y,1,1,BR,0,0,1,NF,4,.86047542
070517ZOS3516381,360,17-May-07,5,17,2007,IAD,ORD,0,6,M,Y,1,1,US,1,0,1,Y,4,.078203157
070517ZRC35111886,360,17-May-07,5,17,2007,IAD,ORD,0,8,B,Y,1,1,US,1,0,0,XY,4,.18400979
070517ZVO3514506,360,17-May-07,5,17,2007,IAD,ORD,0,56,,Y,3,1,US,1,0,1,L,4,.67798668
070517ZXG3518664,360,17-May-07,5,17,2007,IAD,ORD,0,28,M,Y,3,1,US,0,0,2,L,4,.41273049
070518AAA3518802,360,18-May-07,5,18,2007,IAD,ORD,0,16,M,N,1,1,US,0,0,1,T,5,.57911688
070518AFW3519438,360,18-May-07,5,18,2007,IAD,ORD,0,50,M,Y,1,0,US,0,1,2,Q,5,.96375
070518AGZ3516963,360,18-May-07,5,18,2007,IAD,ORD,0,16,,N,1,1,US,0,0,0,T,5,.54118824
070518AZY3518973,360,18-May-07,5,18,2007,IAD,ORD,0,5,,Y,2,1,US,0,0,0,Q,5,.81115597
070518BAA3518397,360,18-May-07,5,18,2007,IAD,ORD,0,53,,Y,2,1,US,0,0,1,L,5,.92566252
070518BBH35111568,360,18-May-07,5,18,2007,IAD,ORD,0,43,,Y,1,1,US,0,1,3,XY,5,.22899403
070518BHH3511827,360,18-May-07,5,18,2007,IAD,ORD,0,200,M,Y,2,1,US,0,1,1,XY,5,.17274988
070518BSM35111037,360,18-May-07,5,18,2007,IAD,ORD,0,44,,Y,1,1,US,1,1,1,T,5,.13363779
070518BVQ3516105,360,18-May-07,5,18,2007,IAD,ORD,0,35,B,Y,1,0,US,0,1,1,F,5,.18774697
070518BYL3513390,360,18-May-07,5,18,2007,IAD,ORD,0,30,,Y,1,1,US,0,0,1,F,5,.45457017
070518CAN3516003,360,18-May-07,5,18,2007,IAD,ORD,0,44,,Y,5,1,US,0,1,2,XY,5,.96294045
070518CGA3512427,360,18-May-07,5,18,2007,IAD,ORD,0,71,,N,2,1,US,0,1,0,F,5,.77646619
070518CLB35111733,360,18-May-07,5,18,2007,IAD,ORD,0,36,,N,2,1,US,0,0,0,T,5,.56815898
070518CML351114,360,18-May-07,5,18,2007,IAD,ORD,0,56,M,Y,1,1,US,0,0,1,L,5,.5436542
070518CMS3516531,360,18-May-07,5,18,2007,IAD,ORD,0,71,,Y,1,0,US,0,1,2,S,5,.94359457
070518CWU35111271,360,18-May-07,5,18,2007,IAD,ORD,0,16,,N,1,1,US,0,0,1,T,5,.18247256
070518CXD351447,360,18-May-07,5,18,2007,IAD,ORD,0,5,,Y,2,1,US,0,0,0,Q,5,.3783488
070518DLG3516306,360,18-May-07,5,18,2007,IAD,ORD,0,16,,Y,2,1,US,1,0,1,L,5,.84960973
070518DLQ35112903,360,18-May-07,5,18,2007,IAD,ORD,0,72,,N,1,1,JP,1,0,0,V,5,.26780322
070518DSQ35111898,360,18-May-07,5,18,2007,IAD,ORD,0,17,K,Y,1,1,US,0,0,0,T,5,.33512002
070518DYZ3513147,360,18-May-07,5,18,2007,IAD,ORD,0,16,,N,1,1,US,0,1,3,XY,5,.47588059
070518EHJ35111136,360,18-May-07,5,18,2007,IAD,ORD,0,20,B,Y,2,1,US,0,0,0,S,5,.041619126
070518EJY3519231,360,18-May-07,5,18,2007,IAD,ORD,0,74,M,Y,2,1,US,0,0,1,L,5,.60673654
070518EMY3518844,360,18-May-07,5,18,2007,IAD,ORD,0,99,M,Y,1,1,US,0,0,2,L,5,.79261708
070518EYC3515142,360,18-May-07,5,18,2007,IAD,ORD,0,31,,N,1,1,US,1,0,0,T,5,.4610168
070518EZB3518928,360,18-May-07,5,18,2007,IAD,ORD,0,45,M,Y,1,1,US,0,0,0,L,5,.72716683
070518FDA35136,360,18-May-07,5,18,2007,IAD,ORD,0,36,,N,2,1,US,0,0,0,T,5,.5921399
070518FFG35111028,360,18-May-07,5,18,2007,IAD,ORD,0,24,,N,1,1,US,0,0,0,V,5,.53075153
070518FIN35113167,360,18-May-07,5,18,2007,IAD,ORD,0,49,M,Y,2,1,US,0,0,1,L,5,.83819765
070518FOS3514761,360,18-May-07,5,18,2007,IAD,ORD,0,60,M,Y,1,1,US,0,0,1,L,5,.2215091
070518FSA351747,360,18-May-07,5,18,2007,IAD,ORD,0,44,Q,Y,5,1,US,0,0,1,L,5,.2508617
070518FSD35110152,360,18-May-07,5,18,2007,IAD,ORD,0,16,,Y,2,1,US,0,1,3,W,5,.42598382
070518FVB3518976,360,18-May-07,5,18,2007,IAD,ORD,0,69,,N,1,1,US,0,1,0,F,5,.96351171
070518FWU3515322,360,18-May-07,5,18,2007,IAD,ORD,0,38,,Y,3,1,JP,1,0,2,Q,5,.59173536
070518GAU35110053,360,18-May-07,5,18,2007,IAD,ORD,0,101,B,Y,1,0,US,1,1,3,W,5,.10668088
070518GDR35110191,360,18-May-07,5,18,2007,IAD,ORD,1,52,,Y,1,1,US,0,1,0,L,5,.60749573
070518GGC3518175,360,18-May-07,5,18,2007,IAD,ORD,0,61,B,N,1,1,US,0,0,0,NF,5,.37801573
070518GJD3512706,360,18-May-07,5,18,2007,IAD,ORD,0,106,M,N,2,0,US,0,1,0,F,5,.4170042
070518GMZ35111337,360,18-May-07,5,18,2007,IAD,ORD,1,52,M,N,2,1,US,0,1,0,Y,5,.08307033
070518GPP3518835,360,18-May-07,5,18,2007,IAD,ORD,0,45,M,Y,1,1,US,1,0,1,S,5,.84838521
070518GQY3516897,360,18-May-07,5,18,2007,IAD,ORD,1,15,,Y,1,1,US,1,0,1,L,5,.90358615
070518GTO3516144,360,18-May-07,5,18,2007,IAD,ORD,0,40,,Y,1,1,US,1,0,0,L,5,.18820134
070518HDI351690,360,18-May-07,5,18,2007,IAD,ORD,0,45,,Y,3,0,US,0,0,0,Y,5,.55324793
070518HHW35112027,360,18-May-07,5,18,2007,IAD,ORD,0,7,A,Y,1,1,US,1,0,0,H,5,.46044499
070518HMT351801,360,18-May-07,5,18,2007,IAD,ORD,0,100,,Y,1,1,US,1,1,1,Y,5,.13103333
070518HNS35111151,360,18-May-07,5,18,2007,IAD,ORD,0,38,,Y,1,1,US,0,0,1,L,5,.27755922
070518HNT35111763,360,18-May-07,5,18,2007,IAD,ORD,1,29,,Y,1,1,US,1,0,1,L,5,.96757698
070518ILL3514869,360,18-May-07,5,18,2007,IAD,ORD,1,23,B,Y,1,0,US,1,0,0,Q,5,.57722735
070518ITZ3511242,360,18-May-07,5,18,2007,IAD,ORD,0,11,,N,1,1,US,0,1,0,F,5,.47782159
070518JEC3511812,360,18-May-07,5,18,2007,IAD,ORD,1,8,B,Y,1,1,US,1,0,0,U,5,.38352704
070518JFM3518694,360,18-May-07,5,18,2007,IAD,ORD,0,15,,Y,1,1,US,1,1,1,W,5,.57843673
070518JGG35110536,360,18-May-07,5,18,2007,IAD,ORD,0,24,A,Y,1,1,US,1,0,0,H,5,.88161391
070518JHO3517563,360,18-May-07,5,18,2007,IAD,ORD,1,22,,N,1,0,US,0,1,0,F,5,.056187656
070518JWK3516951,360,18-May-07,5,18,2007,IAD,ORD,0,45,,Y,2,1,US,1,0,1,T,5,.13889575
070518JWP3518655,360,18-May-07,5,18,2007,IAD,ORD,0,78,,Y,1,1,US,1,0,0,Q,5,.88694143
070518JWX3514944,360,18-May-07,5,18,2007,IAD,ORD,0,39,M,Y,1,1,US,0,0,1,L,5,.38756618
070518KEJ3516582,360,18-May-07,5,18,2007,IAD,ORD,0,71,B,Y,1,0,US,0,1,3,S,5,.88758439
070518KGB3511965,360,18-May-07,5,18,2007,IAD,ORD,0,39,,Y,1,1,US,0,0,1,Y,5,.29927248
070518KGQ3517305,360,18-May-07,5,18,2007,IAD,ORD,0,45,M,Y,2,1,US,0,1,2,XY,5,.73214388
070518KKT3513294,360,18-May-07,5,18,2007,IAD,ORD,0,45,,Y,1,1,US,1,0,0,S,5,.76523703
070518KTY3511014,360,18-May-07,5,18,2007,IAD,ORD,0,38,M,Y,5,1,US,0,0,1,L,5,.62610549
070518LJR3513513,360,18-May-07,5,18,2007,IAD,ORD,0,77,M,Y,1,1,,0,0,0,NF,5,.84824228
070518LWE3519762,360,18-May-07,5,18,2007,IAD,ORD,1,74,M,Y,1,1,US,1,0,2,T,5,.50702125
070518MCM351138,360,18-May-07,5,18,2007,IAD,ORD,0,15,M,N,1,1,US,1,0,1,Y,5,.30064073
070518MGZ3519702,360,18-May-07,5,18,2007,IAD,ORD,0,24,,N,1,1,US,0,0,0,V,5,.9965474
070518MMW3514686,360,18-May-07,5,18,2007,IAD,ORD,0,36,,N,1,1,US,1,0,0,Y,5,.17627352
070518MOM35110149,360,18-May-07,5,18,2007,IAD,ORD,0,53,,Y,2,1,US,0,0,1,L,5,.022212422
070518MOV35110506,360,18-May-07,5,18,2007,IAD,ORD,0,41,,N,2,1,US,1,0,0,V,5,.55597049
070518MSN351459,360,18-May-07,5,18,2007,IAD,ORD,0,26,M,N,2,1,US,0,0,1,S,5,.93161094
070518MYJ3516114,360,18-May-07,5,18,2007,IAD,ORD,0,16,,Y,2,1,US,0,1,2,W,5,.93644196
070518NHS3519639,360,18-May-07,5,18,2007,IAD,ORD,0,152,,Y,2,1,US,0,1,2,NY,5,.64803636
070518NKR3516303,360,18-May-07,5,18,2007,IAD,ORD,0,80,M,Y,1,1,US,1,0,0,V,5,.75294155
070518NOK3516822,360,18-May-07,5,18,2007,IAD,ORD,1,51,,Y,1,1,US,0,0,0,L,5,.18840472
070518NSM35110638,360,18-May-07,5,18,2007,IAD,ORD,0,17,,N,1,1,US,0,0,0,T,5,.98997074
070518NUJ3513207,360,18-May-07,5,18,2007,IAD,ORD,0,152,,Y,2,1,US,0,1,2,NY,5,.47438899
070518NYA3518163,360,18-May-07,5,18,2007,IAD,ORD,0,86,M,Y,1,1,US,0,0,2,Y,5,.60389298
070518ODE35111067,360,18-May-07,5,18,2007,IAD,ORD,0,17,B,Y,1,1,US,1,0,0,S,5,.015383453
070518OFB35112285,360,18-May-07,5,18,2007,IAD,ORD,0,22,M,Y,1,1,US,1,0,1,Q,5,.65850282
070518OJL35110128,360,18-May-07,5,18,2007,IAD,ORD,0,39,,Y,1,1,US,0,0,0,L,5,.83888537
070518OPQ35110953,360,18-May-07,5,18,2007,IAD,ORD,0,44,M,Y,5,1,US,0,1,3,XY,5,.65812093
070518PCX3514623,360,18-May-07,5,18,2007,IAD,ORD,0,8,M,Y,1,1,US,1,0,1,U,5,.69569093
070518PFU3512844,360,18-May-07,5,18,2007,IAD,ORD,0,10,M,Y,1,1,US,0,1,2,E,5,.34208694
070518PLG351777,360,18-May-07,5,18,2007,IAD,ORD,0,9,K,Y,1,1,US,0,0,0,H,5,.57129925
070518PTU35110824,360,18-May-07,5,18,2007,IAD,ORD,1,52,M,N,2,1,US,0,1,0,Y,5,.51328611
070518PXB3514569,360,18-May-07,5,18,2007,IAD,ORD,0,67,,Y,3,1,,1,0,1,XY,5,.19935991
070518QIB35112831,360,18-May-07,5,18,2007,IAD,ORD,0,45,,Y,2,1,US,0,0,0,L,5,.83717591
070518QMW35113101,360,18-May-07,5,18,2007,IAD,ORD,0,32,M,N,1,0,US,0,1,0,F,5,.56037164
070518QQR3517659,360,18-May-07,5,18,2007,IAD,ORD,0,26,,N,2,1,US,0,0,1,S,5,.90702397
070518QQW3515283,360,18-May-07,5,18,2007,IAD,ORD,0,17,B,Y,1,1,US,0,0,1,Y,5,.45491987
070518QVQ3515505,360,18-May-07,5,18,2007,IAD,ORD,0,31,M,Y,1,1,US,1,0,2,T,5,.52102607
070518QZM35111157,360,18-May-07,5,18,2007,IAD,ORD,0,44,,Y,3,1,US,0,0,1,L,5,.14477013
070518RBJ3518034,360,18-May-07,5,18,2007,IAD,ORD,0,35,,N,2,1,US,0,0,1,T,5,.89779979
070518RHH3512553,360,18-May-07,5,18,2007,IAD,ORD,0,20,M,Y,2,1,US,0,0,0,S,5,.099539146
070518RKI3519927,360,18-May-07,5,18,2007,IAD,ORD,0,29,M,N,1,1,US,1,0,0,Q,5,.11996572
070518RRM35110593,360,18-May-07,5,18,2007,IAD,ORD,1,61,,N,3,1,US,0,1,0,Y,5,.33093953
070518RSM3519507,360,18-May-07,5,18,2007,IAD,ORD,0,73,,N,1,0,US,0,1,1,W,5,.97782314
070518RUR35111397,360,18-May-07,5,18,2007,IAD,ORD,0,16,M,Y,1,1,US,1,0,1,L,5,.61058754
070518RWF3513720,360,18-May-07,5,18,2007,IAD,ORD,0,45,M,Y,2,1,US,0,1,3,XY,5,.52211535
070518SCW3512955,360,18-May-07,5,18,2007,IAD,ORD,0,106,M,N,2,0,US,0,1,0,F,5,.75275344
070518SFL3516477,360,18-May-07,5,18,2007,IAD,ORD,0,71,M,Y,2,1,US,0,0,1,L,5,.94525236
070518SIC3516600,360,18-May-07,5,18,2007,IAD,ORD,0,24,M,Y,1,1,US,1,0,1,Q,5,.19577216
070518SKF3518850,360,18-May-07,5,18,2007,IAD,ORD,0,37,,Y,1,1,US,1,0,1,W,5,.8785916
070518SVL3514842,360,18-May-07,5,18,2007,IAD,ORD,0,32,A,N,1,1,US,0,0,0,NF,5,.82099921
070518SZU3513900,360,18-May-07,5,18,2007,IAD,ORD,0,35,,N,2,1,US,0,0,1,T,5,.27141276
070518TCB3515268,360,18-May-07,5,18,2007,IAD,ORD,0,15,,N,1,1,US,1,0,0,L,5,.74621683
070518TCF35112045,360,18-May-07,5,18,2007,IAD,ORD,0,43,,Y,1,1,US,0,0,1,L,5,.13914217
070518TEB35111430,360,18-May-07,5,18,2007,IAD,ORD,0,55,,N,1,1,US,0,1,0,Y,5,.18633951
070518TGV35112867,360,18-May-07,5,18,2007,IAD,ORD,0,38,,Y,5,1,US,0,0,0,L,5,.81876493
070518TKQ351294,360,18-May-07,5,18,2007,IAD,ORD,0,16,,Y,2,1,US,1,0,1,L,5,.030783068
070518TQU35111463,360,18-May-07,5,18,2007,IAD,ORD,0,19,,Y,1,1,US,1,0,1,H,5,.42073536
070518TVC351468,360,18-May-07,5,18,2007,IAD,ORD,0,16,M,N,1,1,US,0,0,0,Y,5,.95966583
070518TWP3513672,360,18-May-07,5,18,2007,IAD,ORD,0,17,M,N,1,1,US,1,0,1,Q,5,.85687107
070518UJP3516423,360,18-May-07,5,18,2007,IAD,ORD,0,45,,Y,2,1,US,1,0,1,T,5,.89923751
070518UQF3518886,360,18-May-07,5,18,2007,IAD,ORD,0,31,B,Y,1,1,US,1,0,0,V,5,.17024677
070518UTQ3518994,360,18-May-07,5,18,2007,IAD,ORD,0,15,M,N,1,1,US,1,0,0,L,5,.61279374
070518UUV3517863,360,18-May-07,5,18,2007,IAD,ORD,0,74,,Y,1,1,US,0,0,0,L,5,.73091614
070518UWO35110533,360,18-May-07,5,18,2007,IAD,ORD,0,58,,Y,1,1,US,0,0,0,L,5,.98479444
070518VBO3515802,360,18-May-07,5,18,2007,IAD,ORD,0,32,B,Y,1,1,US,0,0,1,Y,5,.15525608
070518VDI35112822,360,18-May-07,5,18,2007,IAD,ORD,0,22,A,Y,1,1,US,0,0,0,Y,5,.57838696
070518VSX351126,360,18-May-07,5,18,2007,IAD,ORD,0,46,B,Y,1,1,US,1,0,0,T,5,.78791535
070518WGH3516432,360,18-May-07,5,18,2007,IAD,ORD,0,30,,Y,1,1,US,0,0,1,F,5,.0098516159
070518WGS351390,360,18-May-07,5,18,2007,IAD,ORD,0,8,B,Y,1,1,US,1,0,0,H,5,.094311781
070518WJG3514956,360,18-May-07,5,18,2007,IAD,ORD,0,71,M,Y,2,1,US,0,0,1,L,5,.41307369
070518WJJ3514179,360,18-May-07,5,18,2007,IAD,ORD,0,38,M,Y,3,1,JP,1,0,1,Q,5,.73754239
070518WKZ3511536,360,18-May-07,5,18,2007,IAD,ORD,0,71,,N,2,1,US,0,1,0,F,5,.03805529
070518WLC3513288,360,18-May-07,5,18,2007,IAD,ORD,0,74,A,Y,2,1,US,0,0,1,L,5,.697734
070518WNO3519945,360,18-May-07,5,18,2007,IAD,ORD,0,200,,Y,2,1,US,0,1,0,XY,5,.16472259
070518WPT3515118,360,18-May-07,5,18,2007,IAD,ORD,0,14,M,Y,1,1,US,0,0,1,NF,5,.87913716
070518WYZ3513753,360,18-May-07,5,18,2007,IAD,ORD,0,15,M,N,1,1,US,0,0,1,H,5,.059766278
070518XCJ3515811,360,18-May-07,5,18,2007,IAD,ORD,0,29,M,Y,1,1,US,1,0,1,S,5,.043716278
070518XGM35112237,360,18-May-07,5,18,2007,IAD,ORD,0,16,M,N,1,1,US,0,0,0,T,5,.48134243
070518XGU3517422,360,18-May-07,5,18,2007,IAD,ORD,0,6,A,Y,1,1,US,0,0,1,Y,5,.71014357
070518XMX3518526,360,18-May-07,5,18,2007,IAD,ORD,0,31,A,Y,1,1,US,1,0,2,T,5,.0406707
070518XOS3517248,360,18-May-07,5,18,2007,IAD,ORD,0,6,A,Y,1,1,US,0,0,0,H,5,.10607781
070518XSI35112573,360,18-May-07,5,18,2007,IAD,ORD,1,22,M,N,1,1,US,0,1,0,Q,5,.74179542
070518XUR3513417,360,18-May-07,5,18,2007,IAD,ORD,0,25,M,N,1,1,US,0,0,0,S,5,.89122236
070518XVB3516927,360,18-May-07,5,18,2007,IAD,ORD,0,72,,N,1,0,US,0,1,1,S,5,.42387873
070518YEE35111637,360,18-May-07,5,18,2007,IAD,ORD,0,48,M,Y,1,1,US,1,0,1,NY,5,.7106095
070518YEN35110434,360,18-May-07,5,18,2007,IAD,ORD,0,94,,Y,2,1,US,0,1,2,L,5,.78679109
070518YJZ3515934,360,18-May-07,5,18,2007,IAD,ORD,0,49,,Y,2,1,US,0,0,1,L,5,.90433931
070518YNJ35113335,360,18-May-07,5,18,2007,IAD,ORD,0,79,,Y,1,1,US,1,0,0,V,5,.23324382
070518YPZ35113224,360,18-May-07,5,18,2007,IAD,ORD,1,15,,N,1,0,US,1,1,0,W,5,.24568486
070518YRP351909,360,18-May-07,5,18,2007,IAD,ORD,0,87,M,Y,1,1,US,0,1,2,XY,5,.25828031
070518YZD3512301,360,18-May-07,5,18,2007,IAD,ORD,0,21,M,N,1,1,US,1,0,0,S,5,.22462767
070518ZBE35110767,360,18-May-07,5,18,2007,IAD,ORD,0,94,,Y,2,1,US,0,1,2,L,5,.51595318
070518ZDL3517479,360,18-May-07,5,18,2007,IAD,ORD,0,45,,Y,2,1,US,0,0,0,L,5,.21500291
070518ZRA3512775,360,18-May-07,5,18,2007,IAD,ORD,0,11,M,N,1,1,KR,0,0,1,A,5,.029573919
070518ZRC35112243,360,18-May-07,5,18,2007,IAD,ORD,0,16,B,Y,1,1,US,1,0,0,Q,5,.50319791
070518ZSO3517434,360,18-May-07,5,18,2007,IAD,ORD,0,5,,Y,1,1,US,0,0,0,Q,5,.36346546
070518ZTR35110326,360,18-May-07,5,18,2007,IAD,ORD,0,9,K,Y,1,1,US,1,0,0,Y,5,.43928161
070518ZUE3518370,360,18-May-07,5,18,2007,IAD,ORD,1,15,,N,1,0,DE,0,0,0,Y,5,.15411213
070518ZZG35111439,360,18-May-07,5,18,2007,IAD,ORD,0,41,M,N,2,1,US,1,0,1,V,5,.86609203
070518ZZQ35111154,360,18-May-07,5,18,2007,IAD,ORD,0,59,M,Y,1,1,US,0,0,1,L,5,.056107905
070518ZZX3517872,360,18-May-07,5,18,2007,IAD,ORD,0,32,A,Y,1,1,US,1,0,0,W,5,.15859576
070519ASK3513303,360,19-May-07,5,19,2007,IAD,ORD,0,72,M,Y,1,1,JP,1,0,1,Y,6,.5413326
070519BLZ3517878,360,19-May-07,5,19,2007,IAD,ORD,0,100,,Y,1,1,US,0,0,2,NY,6,.6525324
070519BPH3518796,360,19-May-07,5,19,2007,IAD,ORD,0,23,B,Y,1,1,US,0,1,0,F,6,.46228546
070519BVF3517818,360,19-May-07,5,19,2007,IAD,ORD,0,45,M,Y,1,0,JP,1,0,2,Y,6,.85666031
070519BVP3514902,360,19-May-07,5,19,2007,IAD,ORD,0,98,Q,N,1,1,,0,0,2,V,6,.74321514
070519CGG3517179,360,19-May-07,5,19,2007,IAD,ORD,1,5,M,Y,1,1,US,1,1,1,S,6,.98941028
070519CLS35112978,360,19-May-07,5,19,2007,IAD,ORD,0,21,,Y,1,1,US,0,0,0,S,6,.083525658
070519COQ3512127,360,19-May-07,5,19,2007,IAD,ORD,0,41,B,Y,2,1,US,0,1,2,W,6,.73380399
070519CYI3518847,360,19-May-07,5,19,2007,IAD,ORD,0,80,,Y,1,1,US,0,0,0,L,6,.34079707
070519DGE3517200,360,19-May-07,5,19,2007,IAD,ORD,0,57,,Y,2,1,US,0,1,1,T,6,.67642927
070519DJV35110785,360,19-May-07,5,19,2007,IAD,ORD,1,19,,N,2,0,,0,0,0,Q,6,.68193543
070519DNB3519087,360,19-May-07,5,19,2007,IAD,ORD,1,24,M,Y,1,1,US,0,1,0,T,6,.28248695
070519EJA3511083,360,19-May-07,5,19,2007,IAD,ORD,1,53,A,Y,1,1,US,1,0,0,Y,6,.38619229
070519EJQ3516651,360,19-May-07,5,19,2007,IAD,ORD,0,11,,Y,2,1,,0,0,1,V,6,.38158134
070519EMY3517983,360,19-May-07,5,19,2007,IAD,ORD,0,81,M,Y,2,1,US,0,0,1,L,6,.74214578
